text,label
"Hallo, wie geht es dir? Maschinelles Lernen ist faszinierend.",German
أحب تعلم أشياء جديدة. تعلم الآلة ممتع.,Arabic
Hoje é um dia bonito. Eu gosto de aprender coisas novas.,Portuguese
हम पार्क जा रहे हैं। मुझे नई चीजें सीखना पसंद है।,Hindi
मशीन लर्निंग बहुत रोचक है। आज का दिन बहुत सुंदर है।,Hindi
تعلم الآلة ممتع. اليوم يوم جميل.,Arabic
"Vamos al parque. Hola, ¿cómo estás?",Spanish
J'aime apprendre de nouvelles choses. L'apprentissage automatique est fascinant.,French
मुझे नई चीजें सीखना पसंद है। हम पार्क जा रहे हैं।,Hindi
"L'apprendimento automatico è affascinante. Ciao, come stai?",Italian
हम पार्क जा रहे हैं। आज का दिन बहुत सुंदर है।,Hindi
Oggi è una bella giornata. Mi piace imparare cose nuove.,Italian
"मुझे नई चीजें सीखना पसंद है। नमस्ते, आप कैसे हैं?",Hindi
"Olá, como você está? Eu gosto de aprender coisas novas.",Portuguese
我喜欢学习新东西。 我喜欢学习新东西。,Chinese
你好，你怎么样？ 机器学习很有趣。,Chinese
你好，你怎么样？ 我喜欢学习新东西。,Chinese
"Eu gosto de aprender coisas novas. Olá, como você está?",Portuguese
"Hello, how are you? We are going to the park.",English
"नमस्ते, आप कैसे हैं? हम पार्क जा रहे हैं।",Hindi
Me gusta aprender cosas nuevas. Me gusta aprender cosas nuevas.,Spanish
"नमस्ते, आप कैसे हैं? मशीन लर्निंग बहुत रोचक है।",Hindi
Nous allons au parc. Aujourd'hui est une belle journée.,French
J'aime apprendre de nouvelles choses. Nous allons au parc.,French
J'aime apprendre de nouvelles choses. Aujourd'hui est une belle journée.,French
نحن ذاهبون إلى الحديقة. نحن ذاهبون إلى الحديقة.,Arabic
مرحبا كيف حالك؟ تعلم الآلة ممتع.,Arabic
Машинное обучение увлекательно. Сегодня прекрасный день.,Russian
Me gusta aprender cosas nuevas. Me gusta aprender cosas nuevas.,Spanish
"Ciao, come stai? L'apprendimento automatico è affascinante.",Italian
El aprendizaje automático es fascinante. Me gusta aprender cosas nuevas.,Spanish
Today is a beautiful day. I enjoy learning new skills.,English
Today is a beautiful day. I enjoy learning new skills.,English
"Ciao, come stai? Oggi è una bella giornata.",Italian
J'aime apprendre de nouvelles choses. Nous allons au parc.,French
Andiamo al parco. L'apprendimento automatico è affascinante.,Italian
"Hello, how are you? We are going to the park.",English
نحن ذاهبون إلى الحديقة. نحن ذاهبون إلى الحديقة.,Arabic
Nous allons au parc. J'aime apprendre de nouvelles choses.,French
Ich lerne gerne neue Dinge. Heute ist ein schöner Tag.,German
L'apprendimento automatico è affascinante. Mi piace imparare cose nuove.,Italian
"We are going to the park. Hello, how are you?",English
Aujourd'hui est une belle journée. J'aime apprendre de nouvelles choses.,French
Ich lerne gerne neue Dinge. Ich lerne gerne neue Dinge.,German
"Привет, как дела? Мне нравится изучать новое.",Russian
हम पार्क जा रहे हैं। आज का दिन बहुत सुंदर है।,Hindi
Aujourd'hui est une belle journée. Aujourd'hui est une belle journée.,French
"Oggi è una bella giornata. Ciao, come stai?",Italian
今天是美好的一天。 我们要去公园。,Chinese
مرحبا كيف حالك؟ نحن ذاهبون إلى الحديقة.,Arabic
"Aujourd'hui est une belle journée. Bonjour, comment ça va?",French
मशीन लर्निंग बहुत रोचक है। आज का दिन बहुत सुंदर है।,Hindi
Ich lerne gerne neue Dinge. Heute ist ein schöner Tag.,German
Nous allons au parc. Nous allons au parc.,French
تعلم الآلة ممتع. نحن ذاهبون إلى الحديقة.,Arabic
"Bonjour, comment ça va? Nous allons au parc.",French
"Bonjour, comment ça va? Bonjour, comment ça va?",French
El aprendizaje automático es fascinante. Hoy es un día hermoso.,Spanish
اليوم يوم جميل. مرحبا كيف حالك؟,Arabic
Hoy es un día hermoso. El aprendizaje automático es fascinante.,Spanish
L'apprendimento automatico è affascinante. L'apprendimento automatico è affascinante.,Italian
Wir gehen in den Park. Wir gehen in den Park.,German
Мне нравится изучать новое. Сегодня прекрасный день.,Russian
Мне нравится изучать новое. Сегодня прекрасный день.,Russian
Oggi è una bella giornata. Oggi è una bella giornata.,Italian
El aprendizaje automático es fascinante. Hoy es un día hermoso.,Spanish
We are going to the park. We are going to the park.,English
Eu gosto de aprender coisas novas. Hoje é um dia bonito.,Portuguese
"Hallo, wie geht es dir? Heute ist ein schöner Tag.",German
مرحبا كيف حالك؟ تعلم الآلة ممتع.,Arabic
Oggi è una bella giornata. Mi piace imparare cose nuove.,Italian
Vamos al parque. Vamos al parque.,Spanish
"Hallo, wie geht es dir? Heute ist ein schöner Tag.",German
Nous allons au parc. Nous allons au parc.,French
Me gusta aprender cosas nuevas. Hoy es un día hermoso.,Spanish
"Ciao, come stai? Ciao, come stai?",Italian
Mi piace imparare cose nuove. Oggi è una bella giornata.,Italian
El aprendizaje automático es fascinante. Vamos al parque.,Spanish
Vamos al parque. Vamos al parque.,Spanish
نحن ذاهبون إلى الحديقة. أحب تعلم أشياء جديدة.,Arabic
मुझे नई चीजें सीखना पसंद है। मशीन लर्निंग बहुत रोचक है।,Hindi
Машинное обучение увлекательно. Сегодня прекрасный день.,Russian
我们要去公园。 你好，你怎么样？,Chinese
"Hola, ¿cómo estás? Hola, ¿cómo estás?",Spanish
Andiamo al parco. L'apprendimento automatico è affascinante.,Italian
"Ciao, come stai? Mi piace imparare cose nuove.",Italian
Мы идем в парк. Мы идем в парк.,Russian
Today is a beautiful day. Today is a beautiful day.,English
"हम पार्क जा रहे हैं। नमस्ते, आप कैसे हैं?",Hindi
"Hola, ¿cómo estás? El aprendizaje automático es fascinante.",Spanish
Hoje é um dia bonito. Hoje é um dia bonito.,Portuguese
"Hola, ¿cómo estás? Vamos al parque.",Spanish
"Hallo, wie geht es dir? Wir gehen in den Park.",German
Nous allons au parc. J'aime apprendre de nouvelles choses.,French
Машинное обучение увлекательно. Машинное обучение увлекательно.,Russian
"Nós vamos ao parque. Olá, como você está?",Portuguese
Ich lerne gerne neue Dinge. Wir gehen in den Park.,German
你好，你怎么样？ 你好，你怎么样？,Chinese
"Bonjour, comment ça va? Nous allons au parc.",French
"Hello, how are you? We are going to the park.",English
Мы идем в парк. Мне нравится изучать новое.,Russian
"Heute ist ein schöner Tag. Hallo, wie geht es dir?",German
"Maschinelles Lernen ist faszinierend. Hallo, wie geht es dir?",German
Ich lerne gerne neue Dinge. Maschinelles Lernen ist faszinierend.,German
"Мы идем в парк. Привет, как дела?",Russian
"Andiamo al parco. Ciao, come stai?",Italian
"Heute ist ein schöner Tag. Hallo, wie geht es dir?",German
"नमस्ते, आप कैसे हैं? हम पार्क जा रहे हैं।",Hindi
"Nous allons au parc. Bonjour, comment ça va?",French
हम पार्क जा रहे हैं। हम पार्क जा रहे हैं।,Hindi
مرحبا كيف حالك؟ اليوم يوم جميل.,Arabic
We are going to the park. I enjoy learning new skills.,English
Vamos al parque. El aprendizaje automático es fascinante.,Spanish
Hoy es un día hermoso. Vamos al parque.,Spanish
L'apprentissage automatique est fascinant. L'apprentissage automatique est fascinant.,French
今天是美好的一天。 我喜欢学习新东西。,Chinese
"Ciao, come stai? Ciao, come stai?",Italian
你好，你怎么样？ 我们要去公园。,Chinese
تعلم الآلة ممتع. أحب تعلم أشياء جديدة.,Arabic
我喜欢学习新东西。 你好，你怎么样？,Chinese
मुझे नई चीजें सीखना पसंद है। मुझे नई चीजें सीखना पसंद है।,Hindi
Andiamo al parco. Oggi è una bella giornata.,Italian
आज का दिन बहुत सुंदर है। मशीन लर्निंग बहुत रोचक है।,Hindi
Hoje é um dia bonito. Hoje é um dia bonito.,Portuguese
Mi piace imparare cose nuove. Mi piace imparare cose nuove.,Italian
"Hello, how are you? Hello, how are you?",English
今天是美好的一天。 我们要去公园。,Chinese
Nous allons au parc. Aujourd'hui est une belle journée.,French
"Olá, como você está? Eu gosto de aprender coisas novas.",Portuguese
"Привет, как дела? Мне нравится изучать новое.",Russian
Мы идем в парк. Мы идем в парк.,Russian
Eu gosto de aprender coisas novas. Nós vamos ao parque.,Portuguese
Wir gehen in den Park. Wir gehen in den Park.,German
"Hello, how are you? Machine learning is fascinating.",English
Today is a beautiful day. Today is a beautiful day.,English
Hoy es un día hermoso. Vamos al parque.,Spanish
"Ciao, come stai? Ciao, come stai?",Italian
Aprendizado de máquina é fascinante. Aprendizado de máquina é fascinante.,Portuguese
"Hello, how are you? I enjoy learning new skills.",English
أحب تعلم أشياء جديدة. أحب تعلم أشياء جديدة.,Arabic
"Wir gehen in den Park. Hallo, wie geht es dir?",German
"Mi piace imparare cose nuove. Ciao, come stai?",Italian
我们要去公园。 今天是美好的一天。,Chinese
"Bonjour, comment ça va? L'apprentissage automatique est fascinant.",French
"Hola, ¿cómo estás? El aprendizaje automático es fascinante.",Spanish
今天是美好的一天。 我们要去公园。,Chinese
我喜欢学习新东西。 我们要去公园。,Chinese
